17.464
5.099
6.3246
7.2111
0
0
21.26
15.811
10.817
12.042
0
0
20.224
27.785
17.493
15
0
0
13.416
38.013
23.022
11.402
0
0
2.2361
47.802
25.456
9.434
0
0
8.0623
48.508
25.08
14.422
0
0
15.652
42.942
24.698
20.025
0
0
18.682
31.623
22.825
25.807
0
0
14.765
18.439
23.087
27.166
0
1
9.2195
5.6569
21.633
28.284
0
0
3
11.18
20.881
27.166
0
0
14.765
17.117
16.553
26.926
0
0
27.514
21.932
10.77
25.612
0
0
37.121
18.028
5.831
24.515
0
0
41.437
12.649
7.0711
23.324
0
0
42.048
5.099
12.042
20.248
1
0
36.249
16.125
16.125
15.232
1
0
26.476
27.857
16.971
9.0554
0
0
15.811
36.715
17.464
7.0711
0
0
13
39.85
16.492
10.198
0
1
17.493
37.443
17.205
13.454
0
0
21.954
30.265
21.471
16
0
0
22.204
21.26
23.345
15
0
0
16.279
9.8995
25
11.705
0
0
6.4031
9.8489
23.77
9.2195
0
0
11.402
17.205
20.396
13.342
0
0
20.1
18.385
14.765
16.401
0
0
25.807
15.133
11.662
17.72
0
0
24.166
9.8995
9.2195
13.153
0
0
17.263
2
6.4031
9.434
0
0
