24.083
19.209
7.2111
13.342
1
1
24.166
35.777
17.088
20.396
0
0
18.358
49.041
25.02
20.591
0
1
8.4853
56.648
31.385
11.662
0
1.4142
14.213
57.315
31.401
3
1
1
20.1
50.695
29.017
9.8489
1.4142
1
23.601
37.643
27.659
18.868
0
0
17.72
20
22
26.019
0
1
6.4031
5.6569
20
30
1
0
9.2195
10.05
16.763
31.78
0
0
25.495
19.209
14.866
30.414
1
0
40.792
24.739
12.806
30.676
1
0
50.931
20.396
12.042
26.571
1
0
53.759
9.434
10.44
19.698
1
0
50.567
5.3852
7.8102
9.8489
0
0
41.881
23.431
8.4853
4.1231
0
0
28.018
39.217
12.649
5.6569
1
1.4142
13.153
50.695
17.464
10.296
0
0
6.3246
55.866
21.095
13
1
0
20.248
48.836
23.537
15.264
0
0
25.554
39.217
25.06
15.811
0
1
29
25.807
26.926
16.401
0
0
24.413
9.0554
25.962
15.033
1
0
10.44
10.296
21.213
16.553
0
0
9.434
23.854
13
21.024
0
1
23.77
29.155
6.4031
24.597
1
1
36.125
27.514
11
23.087
0
1
47.424
25.495
19
23.77
1
0
44.011
10.05
20.248
16.279
1.4142
1
29.155
4
15.811
7.0711
0
1
